TimestampEpoch;BusChannel;ID;IDE;DLC;DataLength;Dir;EDL;BRS;ESI;RTR;DataBytes
1689951599.925001;9;067;0;8;8;0;0;0;0;0;E19462F0C9F66E01
1689951599.925002;9;068;0;4;4;0;0;0;0;0;F3120A00
1689951599.925003;9;069;0;8;8;0;0;0;0;0;6F4D40DD0810DF00
1689951599.925004;9;06B;0;5;5;0;0;0;0;0;4D8C200900
1689951599.926300;9;06A;0;3;3;0;0;0;0;0;474400
1689951599.926400;9;06F;0;8;8;0;0;0;0;0;F7CB0F4900021080
1689951600.126650;9;065;0;1;1;0;0;0;0;0;6C
1689951600.126651;9;066;0;6;6;0;0;0;0;0;03FF26591A1A
1689951600.126652;9;067;0;8;8;0;0;0;0;0;07956210C5F66E01
1689951600.126653;9;068;0;4;4;0;0;0;0;0;EF120A00
1689951600.126654;9;069;0;8;8;0;0;0;0;0;734D00DD08F8DE00
1689951600.126950;9;005;0;8;8;0;0;0;0;0;60AEAE065FAEAE06
1689951600.126951;9;06B;0;5;5;0;0;0;0;0;1F8C000900
1689951600.127250;9;06F;0;8;8;0;0;0;0;0;F5CBEF4900021080
1689951600.328650;9;065;0;1;1;0;0;0;0;0;64
1689951600.328651;9;066;0;6;6;0;0;0;0;0;03C727591A1A
1689951600.328652;9;067;0;8;8;0;0;0;0;0;2B956210C0F66E01
1689951600.328653;9;068;0;4;4;0;0;0;0;0;ED120A00
1689951600.328654;9;069;0;8;8;0;0;0;0;0;754D40DD08E0DE00
1689951600.328655;9;06B;0;5;5;0;0;0;0;0;D98B000900
1689951600.328800;9;06F;0;8;8;0;0;0;0;0;F7C30F4A00021080
1689951600.528650;9;065;0;1;1;0;0;0;0;0;64
1689951600.528651;9;066;0;6;6;0;0;0;0;0;038F28591A1A
1689951600.528850;9;005;0;8;8;0;0;0;0;0;60AEAE0660AEAE06
1689951600.529050;9;005;0;8;8;0;0;0;0;0;60AEAE0660AEAE06
1689951600.529051;9;067;0;8;8;0;0;0;0;0;4D956230BBF66E01
1689951600.529052;9;068;0;4;4;0;0;0;0;0;EB120A00
1689951600.529053;9;069;0;8;8;0;0;0;0;0;6F4D40DD08D0DE00
1689951600.529054;9;06B;0;5;5;0;0;0;0;0;9B8B200900
1689951600.529750;9;06F;0;8;8;0;0;0;0;0;F5B3EF4900021080
1689951600.728450;9;06F;0;8;8;0;0;0;0;0;F5AB8F4900021080
1689951600.728700;9;065;0;1;1;0;0;0;0;0;6C
1689951600.728701;9;066;0;6;6;0;0;0;0;0;035729591A1A
1689951600.728702;9;067;0;8;8;0;0;0;0;0;71956230B6F66E01
1689951600.728703;9;068;0;4;4;0;0;0;0;0;E9120A00
1689951600.728704;9;069;0;8;8;0;0;0;0;0;6D4D40DD08D0DE00
1689951600.729000;9;005;0;8;8;0;0;0;0;0;60AEAE0660AEAE06
1689951600.729001;9;06B;0;5;5;0;0;0;0;0;3B8B200900
1689951600.932450;9;06F;0;8;8;0;0;0;0;0;F593AF4900021080
1689951600.932700;9;065;0;1;1;0;0;0;0;0;6C
1689951600.932701;9;066;0;6;6;0;0;0;0;0;031F2A591A1A
1689951600.932702;9;067;0;8;8;0;0;0;0;0;93956250B1F66E01
1689951600.932703;9;068;0;4;4;0;0;0;0;0;E7120A00
1689951600.932704;9;069;0;8;8;0;0;0;0;0;6B4D40DD08D8DE00
1689951600.932705;9;06B;0;5;5;0;0;0;0;0;C78A000900
1689951600.932800;9;06A;0;3;3;0;0;0;0;0;6B4400
1689951601.132600;9;065;0;1;1;0;0;0;0;0;6C
1689951601.132601;9;066;0;6;6;0;0;0;0;0;03E72A591A1A
1689951601.132800;9;005;0;8;8;0;0;0;0;0;60AEAE0660AEAE06
1689951601.133000;9;005;0;8;8;0;0;0;0;0;61AEAE0660AEAE06
1689951601.133001;9;067;0;8;8;0;0;0;0;0;B7956250ACF66E01
1689951601.133002;9;068;0;4;4;0;0;0;0;0;E5120A00
1689951601.133003;9;069;0;8;8;0;0;0;0;0;6F4D40DD08E8DE00
1689951601.133004;9;06B;0;5;5;0;0;0;0;0;438A000900
1689951601.133700;9;06F;0;8;8;0;0;0;0;0;EF938F4900021080
1689951601.332600;9;065;0;1;1;0;0;0;0;0;6C
1689951601.332601;9;066;0;6;6;0;0;0;0;0;03AF2B591A1A
1689951601.332602;9;067;0;8;8;0;0;0;0;0;DB956290A7F66E01
1689951601.332603;9;068;0;4;4;0;0;0;0;0;E3120A00
1689951601.332604;9;069;0;8;8;0;0;0;0;0;734D00DD08F0DE00
1689951601.332605;9;06B;0;5;5;0;0;0;0;0;6989000900
1689951601.332850;9;005;0;8;8;0;0;0;0;0;61AEAE0661AEAE06
1689951601.333600;9;06F;0;8;8;0;0;0;0;0;ED9B8F4900021080
1689951601.534600;9;065;0;1;1;0;0;0;0;0;6C
1689951601.534601;9;066;0;6;6;0;0;0;0;0;03772C591A1A
1689951601.534602;9;067;0;8;8;0;0;0;0;0;FD9562B0A2F66E05
1689951601.534603;9;068;0;4;4;0;0;0;0;0;E1120A00
1689951601.534604;9;069;0;8;8;0;0;0;0;0;774D00DD0800DF00
1689951601.534605;9;06B;0;5;5;0;0;0;0;0;4788000900
1689951601.534750;9;06F;0;8;8;0;0;0;0;0;ED83AF4900021080
1689951601.734550;9;065;0;1;1;0;0;0;0;0;6C
1689951601.734551;9;066;0;6;6;0;0;0;0;0;033F2D591A1A
1689951601.734552;9;067;0;8;8;0;0;0;0;0;219662F09DF66E05
1689951601.734750;9;005;0;8;8;0;0;0;0;0;61AEAE0661AEAE06
1689951601.734950;9;005;0;8;8;0;0;0;0;0;61AEAE0661AEAE06
1689951601.734951;9;068;0;4;4;0;0;0;0;0;DF120A00
1689951601.734952;9;069;0;8;8;0;0;0;0;0;794D40DD0820DF00
1689951601.734953;9;06B;0;5;5;0;0;0;0;0;2587E00800
1689951601.735650;9;06F;0;8;8;0;0;0;0;0;ED7B8F4900021080
1689951601.936600;9;065;0;1;1;0;0;0;0;0;6C
1689951601.936601;9;066;0;6;6;0;0;0;0;0;03072E591A1A
1689951601.936602;9;067;0;8;8;0;0;0;0;0;4396623099F66E05
1689951601.936603;9;068;0;4;4;0;0;0;0;0;DD120A00
1689951601.936604;9;069;0;8;8;0;0;0;0;0;7F4D40DD0840DF00
1689951601.936605;9;06B;0;5;5;0;0;0;0;0;FD85E00800
1689951601.936700;9;06A;0;3;3;0;0;0;0;0;8D4400
1689951601.936900;9;005;0;8;8;0;0;0;0;0;61AEAE0661AEAE06
1689951601.937650;9;06F;0;8;8;0;0;0;0;0;EF8BAF4900021080
1689951602.136600;9;065;0;1;1;0;0;0;0;0;6C
1689951602.136601;9;066;0;6;6;0;0;0;0;0;03CF2E591A1A
1689951602.136602;9;067;0;8;8;0;0;0;0;0;6796629094F66E05
1689951602.136603;9;068;0;4;4;0;0;0;0;0;DD120A00
1689951602.136604;9;069;0;8;8;0;0;0;0;0;834D40DD0860DF00
1689951602.136605;9;06B;0;5;5;0;0;0;0;0;D184E00800
1689951602.136700;9;06F;0;8;8;0;0;0;0;0;ED83CF4900021080
1689951602.338550;9;065;0;1;1;0;0;0;0;0;6C
1689951602.338551;9;066;0;6;6;0;0;0;0;0;03972F591A1A
1689951602.338552;9;067;0;8;8;0;0;0;0;0;8B96621090F66E05
1689951602.338750;9;005;0;8;8;0;0;0;0;0;62AEAE0661AEAE06
1689951602.338950;9;005;0;8;8;0;0;0;0;0;62AEAE0662AEAE06
1689951602.338951;9;068;0;4;4;0;0;0;0;0;DB120A00
1689951602.338952;9;069;0;8;8;0;0;0;0;0;874D80DD0888DF00
1689951602.338953;9;06B;0;5;5;0;0;0;0;0;A383C00800
1689951602.339650;9;06F;0;8;8;0;0;0;0;0;ED8BEF4900021080
1689951602.540550;9;065;0;1;1;0;0;0;0;0;6C
1689951602.540551;9;066;0;6;6;0;0;0;0;0;035F30591A1A
1689951602.540552;9;067;0;8;8;0;0;0;0;0;AF9662908BF66E05
1689951602.540553;9;068;0;4;4;0;0;0;0;0;D9120A00
1689951602.540554;9;069;0;8;8;0;0;0;0;0;894D80DD08A8DF00
1689951602.540555;9;06B;0;5;5;0;0;0;0;0;7D82C00800
1689951602.540700;9;06F;0;8;8;0;0;0;0;0;EF936F4900021080
1689951602.540900;9;005;0;8;8;0;0;0;0;0;62AEAE0662AEAE06
1689951602.738600;9;065;0;1;1;0;0;0;0;0;6C
1689951602.738601;9;066;0;6;6;0;0;0;0;0;032731591A1A
1689951602.738602;9;067;0;8;8;0;0;0;0;0;D196623087F66E05
1689951602.738603;9;068;0;4;4;0;0;0;0;0;D7120A00
1689951602.738604;9;069;0;8;8;0;0;0;0;0;874D80DD08C8DF00
1689951602.738605;9;06B;0;5;5;0;0;0;0;0;7981C00800
1689951602.738750;9;06F;0;8;8;0;0;0;0;0;F18B8F4900021080
1689951602.831550;1;7E4;0;8;8;0;0;0;0;0;03220101AAAAAAAA
1689951602.841350;1;7EC;0;8;8;0;0;0;0;0;103E620101EFFBE7
1689951602.861600;1;7E4;0;8;8;0;0;0;0;0;3000000000000000
1689951602.871200;1;7EC;0;8;8;0;0;0;0;0;21EF7B0000000000
1689951602.881250;1;7EC;0;8;8;0;0;0;0;0;22FF121CCF161314
1689951602.891450;1;7EC;0;8;8;0;0;0;0;0;2316131513003DC0
1689951602.901200;1;7EC;0;8;8;0;0;0;0;0;2431BFA800008100
1689951602.911500;1;7EC;0;8;8;0;0;0;0;0;2500A48200009CDA
1689951602.921350;1;7EC;0;8;8;0;0;0;0;0;26000079F8000072
1689951602.931650;1;7EC;0;8;8;0;0;0;0;0;271500B790740002
1689951602.940550;9;065;0;1;1;0;0;0;0;0;6C
1689951602.940551;9;066;0;6;6;0;0;0;0;0;03EF31591A1A
1689951602.940552;9;067;0;8;8;0;0;0;0;0;F59662D082F66E05
1689951602.940553;9;068;0;4;4;0;0;0;0;0;D5120A00
1689951602.940700;9;005;0;8;8;0;0;0;0;0;62AEAE0662AEAE06
1689951602.940900;9;005;0;8;8;0;0;0;0;0;62AEAE0662AEAE06
1689951602.940901;9;069;0;8;8;0;0;0;0;0;894D80DD08E8DF00
1689951602.940902;9;06B;0;5;5;0;0;0;0;0;8D80C00800
1689951602.941250;1;7EC;0;8;8;0;0;0;0;0;28E011D900000BB8
1689951602.942200;9;06A;0;3;3;0;0;0;0;0;AF4400
1689951602.942250;9;06F;0;8;8;0;0;0;0;0;F18BEF4900021080
1689951603.140350;9;06F;0;8;8;0;0;0;0;0;F19BAF4900021080
1689951603.140600;9;065;0;1;1;0;0;0;0;0;6C
1689951603.140601;9;066;0;6;6;0;0;0;0;0;03B732591A1A
1689951603.140602;9;067;0;8;8;0;0;0;0;0;199762707EF66E05
1689951603.140603;9;068;0;4;4;0;0;0;0;0;D5120A00
1689951603.140604;9;069;0;8;8;0;0;0;0;0;894DC0DD0800E000
1689951603.140605;9;06B;0;5;5;0;0;0;0;0;D57FE00800
1689951603.140900;9;005;0;8;8;0;0;0;0;0;63AEAE0662AEAE06
1689951603.331500;1;7B3;0;8;8;0;0;0;0;0;03220100AAAAAAAA
1689951603.334400;1;7BB;0;8;8;0;0;0;0;0;10246201007FD407
1689951603.340500;9;065;0;1;1;0;0;0;0;0;6C
1689951603.340501;9;066;0;6;6;0;0;0;0;0;037F33591A1A
1689951603.340502;9;067;0;8;8;0;0;0;0;0;3D9762107AF66E05
1689951603.340503;9;068;0;4;4;0;0;0;0;0;D3120A00
1689951603.340504;9;069;0;8;8;0;0;0;0;0;894DC0DD0818E000
1689951603.340505;9;06B;0;5;5;0;0;0;0;0;277FE00800
1689951603.340700;9;06F;0;8;8;0;0;0;0;0;F593EF4900021080
1689951603.361550;1;7B3;0;8;8;0;0;0;0;0;3000000000000000
1689951603.364400;1;7BB;0;8;8;0;0;0;0;0;21C8FF7F725E0C84
1689951603.364650;1;7BB;0;8;8;0;0;0;0;0;22E40A51E4FF41FF
1689951603.364900;1;7BB;0;8;8;0;0;0;0;0;2387FFFFFFFFFFFF
1689951603.365200;1;7BB;0;8;8;0;0;0;0;0;25FF010000000000
1689951603.538550;9;065;0;1;1;0;0;0;0;0;6C
1689951603.538551;9;066;0;6;6;0;0;0;0;0;034734591A1A
1689951603.538552;9;067;0;8;8;0;0;0;0;0;5F9762D075F66E05
1689951603.538553;9;068;0;4;4;0;0;0;0;0;D1120A00
1689951603.538700;9;005;0;8;8;0;0;0;0;0;63AEAE0663AEAE06
1689951603.538900;9;005;0;8;8;0;0;0;0;0;63AEAE0663AEAE06
1689951603.538901;9;069;0;8;8;0;0;0;0;0;894D00DE0830E000
1689951603.538902;9;06B;0;5;5;0;0;0;0;0;937E000900
1689951603.540050;9;06F;0;8;8;0;0;0;0;0;F7A38F4900021080
1689951603.740500;9;065;0;1;1;0;0;0;0;0;64
1689951603.740501;9;066;0;6;6;0;0;0;0;0;030F35591A1A
1689951603.740502;9;067;0;8;8;0;0;0;0;0;839762B071F66E05
1689951603.740503;9;068;0;4;4;0;0;0;0;0;CF120A00
1689951603.740504;9;069;0;8;8;0;0;0;0;0;894D40DE0848E000
1689951603.740505;9;06B;0;5;5;0;0;0;0;0;137E200900
1689951603.740700;9;06F;0;8;8;0;0;0;0;0;F593CF4900021080
1689951603.831500;1;7E4;0;8;8;0;0;0;0;0;03220105AAAAAAAA
1689951603.841200;1;7EC;0;8;8;0;0;0;0;0;102E620105FFFB74
1689951603.861550;1;7E4;0;8;8;0;0;0;0;0;3000000000000000
1689951603.871200;1;7EC;0;8;8;0;0;0;0;0;210F012C01012C14
1689951603.881150;1;7EC;0;8;8;0;0;0;0;0;221314141414146C
1689951603.891350;1;7EC;0;8;8;0;0;0;0;0;23346C3400005016
1689951603.901200;1;7EC;0;8;8;0;0;0;0;0;240003E83D54AC00
1689951603.911400;1;7EC;0;8;8;0;0;0;0;0;257B000000000000
1689951603.921250;1;7EC;0;8;8;0;0;0;0;0;260014141516AAAA
1689951603.940500;9;065;0;1;1;0;0;0;0;0;6C
1689951603.940700;9;005;0;8;8;0;0;0;0;0;63AEAE0663AEAE06
1689951603.940701;9;066;0;6;6;0;0;0;0;0;03D735591A1A
1689951603.940702;9;067;0;8;8;0;0;0;0;0;A79762706DF66E05
1689951603.940703;9;068;0;4;4;0;0;0;0;0;CF120A00
1689951603.940704;9;069;0;8;8;0;0;0;0;0;894D40DE0860E000
1689951603.940705;9;06B;0;5;5;0;0;0;0;0;977D200900
1689951603.942050;9;06A;0;3;3;0;0;0;0;0;CF4400
1689951603.942100;9;06F;0;8;8;0;0;0;0;0;F59BCF4900021080
1689951604.140500;9;065;0;1;1;0;0;0;0;0;6C
1689951604.140501;9;066;0;6;6;0;0;0;0;0;039F36591A1A
1689951604.140502;9;067;0;8;8;0;0;0;0;0;CB97625069F66E05
1689951604.140503;9;068;0;4;4;0;0;0;0;0;CD120A00
1689951604.140650;9;005;0;8;8;0;0;0;0;0;63AEAE0663AEAE06
1689951604.140850;9;005;0;8;8;0;0;0;0;0;64AEAE0663AEAE06
1689951604.140851;9;069;0;8;8;0;0;0;0;0;894D40DE0870E000
1689951604.140852;9;06B;0;5;5;0;0;0;0;0;1D7D200900
1689951604.141600;9;06F;0;8;8;0;0;0;0;0;F7A36F4900021080
1689951604.331500;1;7A0;0;8;8;0;0;0;0;0;0322C00BAAAAAAAA
1689951604.342500;9;065;0;1;1;0;0;0;0;0;6C
1689951604.342501;9;066;0;6;6;0;0;0;0;0;036737591A1A
1689951604.342502;9;067;0;8;8;0;0;0;0;0;EF97623065F66E05
1689951604.342503;9;068;0;4;4;0;0;0;0;0;CB120A00
1689951604.342504;9;069;0;8;8;0;0;0;0;0;894D40DE0880E000
1689951604.342505;9;06B;0;5;5;0;0;0;0;0;A17C200900
1689951604.342650;9;06F;0;8;8;0;0;0;0;0;F5A3EF4900021080
1689951604.348900;1;7A8;0;8;8;0;0;0;0;0;102462C00BFFFFFF
1689951604.361500;1;7A0;0;8;8;0;0;0;0;0;3000000000000000
1689951604.377900;1;7A8;0;8;8;0;0;0;0;0;2180A546000400A1
1689951604.383900;1;7A8;0;8;8;0;0;0;0;0;2245000400A14400
1689951604.393850;1;7A8;0;8;8;0;0;0;0;0;230400A144000400
1689951604.403950;1;7A8;0;8;8;0;0;0;0;0;24439AB099B098B0
1689951604.413800;1;7A8;0;8;8;0;0;0;0;0;2598B0AAAAAAAAAA
1689951604.540500;9;065;0;1;1;0;0;0;0;0;6C
1689951604.540650;9;005;0;8;8;0;0;0;0;0;64AEAE0664AEAE06
1689951604.540651;9;066;0;6;6;0;0;0;0;0;032F38591A1A
1689951604.540652;9;067;0;8;8;0;0;0;0;0;1398621061F66E05
1689951604.540653;9;068;0;4;4;0;0;0;0;0;CB120A00
1689951604.540654;9;069;0;8;8;0;0;0;0;0;8B4D80DE0898E000
1689951604.540655;9;06B;0;5;5;0;0;0;0;0;257C200900
1689951604.542000;9;06F;0;8;8;0;0;0;0;0;F5A3AF4900021080
1689951604.740500;9;065;0;1;1;0;0;0;0;0;6C
1689951604.740501;9;066;0;6;6;0;0;0;0;0;03F738591A1A
1689951604.740502;9;067;0;8;8;0;0;0;0;0;379862F05CF66E05
1689951604.740503;9;068;0;4;4;0;0;0;0;0;C9120A00
1689951604.740504;9;069;0;8;8;0;0;0;0;0;8D4D80DE08A8E000
1689951604.740600;9;005;0;8;8;0;0;0;0;0;64AEAE0664AEAE06
1689951604.740850;9;005;0;8;8;0;0;0;0;0;64AEAE0664AEAE06
1689951604.740851;9;06B;0;5;5;0;0;0;0;0;A57B200900
1689951604.741600;9;06F;0;8;8;0;0;0;0;0;F59BEF4900021080
1689951604.831500;1;7E4;0;8;8;0;0;0;0;0;03220102AAAAAAAA
1689951604.841150;1;7EC;0;8;8;0;0;0;0;0;1027620102FFFFFF
1689951604.861500;1;7E4;0;8;8;0;0;0;0;0;3000000000000000
1689951604.871150;1;7EC;0;8;8;0;0;0;0;0;21FFBFBFBFBFBFBF
1689951604.881150;1;7EC;0;8;8;0;0;0;0;0;22BFBFBFBFBFBFBF
1689951604.891650;1;7EC;0;8;8;0;0;0;0;0;23BFBFBFBFBFBFBF
1689951604.901450;1;7EC;0;8;8;0;0;0;0;0;24BFBFBFBFBFBFBF
1689951604.911300;1;7EC;0;8;8;0;0;0;0;0;25BFBFBFBFBFAAAA
1689951604.935100;9;065;0;1;1;0;0;0;0;0;74
1689951604.935101;9;066;0;6;6;0;0;0;0;0;03BF39591A1A
1689951604.935102;9;067;0;8;8;0;0;0;0;0;5B9862F058F66E05
1689951604.935103;9;068;0;4;4;0;0;0;0;0;C9120A00
1689951604.935104;9;069;0;8;8;0;0;0;0;0;8B4DC0DE08C0E000
1689951604.935105;9;06B;0;5;5;0;0;0;0;0;137B200900
1689951604.935300;9;06A;0;3;3;0;0;0;0;0;EF4400
1689951604.935350;9;06F;0;8;8;0;0;0;0;0;F3ABCF4900021080
1689951605.140500;9;065;0;1;1;0;0;0;0;0;6C
1689951605.140600;9;005;0;8;8;0;0;0;0;0;64AEAE0664AEAE06
1689951605.140601;9;066;0;6;6;0;0;0;0;0;03873A591A1A
1689951605.140602;9;067;0;8;8;0;0;0;0;0;7F9862F054F66E05
1689951605.140603;9;068;0;4;4;0;0;0;0;0;C7120A00
1689951605.140604;9;069;0;8;8;0;0;0;0;0;8B4D00DF08D0E000
1689951605.140605;9;06B;0;5;5;0;0;0;0;0;717A200900
1689951605.141950;9;06F;0;8;8;0;0;0;0;0;F39BEF4900021080
1689951605.342500;9;065;0;1;1;0;0;0;0;0;74
1689951605.342501;9;066;0;6;6;0;0;0;0;0;034F3B591A1A
1689951605.342502;9;067;0;8;8;0;0;0;0;0;A398621051F66E05
1689951605.342503;9;068;0;4;4;0;0;0;0;0;C7120A00
1689951605.342504;9;069;0;8;8;0;0;0;0;0;894D40DF08E8E000
1689951605.342650;9;005;0;8;8;0;0;0;0;0;65AEAE0664AEAE06
1689951605.342800;9;005;0;8;8;0;0;0;0;0;65AEAE0665AEAE06
1689951605.342801;9;06B;0;5;5;0;0;0;0;0;B179200900
1689951605.343600;9;06F;0;8;8;0;0;0;0;0;EF9BCF4900021080
1689951605.542300;9;06F;0;8;8;0;0;0;0;0;ED93CF4900021080
1689951605.542550;9;065;0;1;1;0;0;0;0;0;6C
1689951605.542551;9;066;0;6;6;0;0;0;0;0;03173C591A1A
1689951605.542552;9;067;0;8;8;0;0;0;0;0;C79862104DF66E05
1689951605.542553;9;068;0;4;4;0;0;0;0;0;C5120A00
1689951605.542554;9;069;0;8;8;0;0;0;0;0;894D40DF08F86001
1689951605.542555;9;06B;0;5;5;0;0;0;0;0;9B78400900
1689951605.742500;9;065;0;1;1;0;0;0;0;0;6C
1689951605.742501;9;066;0;6;6;0;0;0;0;0;03DF3C591A1A
1689951605.742700;9;005;0;8;8;0;0;0;0;0;65AEAE0665AEAE06
1689951605.742850;9;005;0;8;8;0;0;0;0;0;65AEAE0665AEAE06
1689951605.742851;9;067;0;8;8;0;0;0;0;0;ED98623049F66E05
1689951605.742852;9;068;0;4;4;0;0;0;0;0;C5120A00
1689951605.742853;9;069;0;8;8;0;0;0;0;0;894DC0DE08106101
1689951605.742854;9;06B;0;5;5;0;0;0;0;0;5577400900
1689951605.743550;9;06F;0;8;8;0;0;0;0;0;E99B8F4900021080
1689951605.942450;9;065;0;1;1;0;0;0;0;0;6C
1689951605.942451;9;066;0;6;6;0;0;0;0;0;03A73D591A1A
1689951605.942452;9;067;0;8;8;0;0;0;0;0;0F99627045F66E05
1689951605.942453;9;068;0;4;4;0;0;0;0;0;C3120A00
1689951605.942454;9;069;0;8;8;0;0;0;0;0;874DC0DE08306101
1689951605.942455;9;06B;0;5;5;0;0;0;0;0;B575400900
1689951605.942750;9;005;0;8;8;0;0;0;0;0;65AEAE0665AEAE06
1689951605.943450;9;06A;0;3;3;0;0;0;0;0;0F4500
1689951605.943500;9;06F;0;8;8;0;0;0;0;0;E9A36F4900021080
1689951606.145150;9;065;0;1;1;0;0;0;0;0;6C
1689951606.145151;9;066;0;6;6;0;0;0;0;0;036F3E591A1A
1689951606.145152;9;067;0;8;8;0;0;0;0;0;339962B041F66E05
1689951606.145153;9;068;0;4;4;0;0;0;0;0;C3120A00
1689951606.145154;9;069;0;8;8;0;0;0;0;0;854DC0DE08486101
1689951606.145155;9;06B;0;5;5;0;0;0;0;0;1374400900
1689951606.145300;9;06F;0;8;8;0;0;0;0;0;E993CF4900021080
1689951606.342450;9;065;0;1;1;0;0;0;0;0;64
1689951606.342451;9;066;0;6;6;0;0;0;0;0;03373F591A1A
1689951606.342650;9;005;0;8;8;0;0;0;0;0;66AEAE0665AEAE06
1689951606.342800;9;005;0;8;8;0;0;0;0;0;66AEAE0666AEAE06
1689951606.342801;9;067;0;8;8;0;0;0;0;0;579962103EF66E05
1689951606.342802;9;068;0;4;4;0;0;0;0;0;C1120A00
1689951606.342803;9;069;0;8;8;0;0;0;0;0;874DC0DE08606101
1689951606.342804;9;06B;0;5;5;0;0;0;0;0;7572400900
1689951606.343550;9;06F;0;8;8;0;0;0;0;0;EB9B6F4900021080
1689951606.542450;9;065;0;1;1;0;0;0;0;0;64
1689951606.542451;9;066;0;6;6;0;0;0;0;0;03FF3F591A1A
1689951606.542452;9;067;0;8;8;0;0;0;0;0;799962703AF66E05
1689951606.542453;9;068;0;4;4;0;0;0;0;0;BF120A00
1689951606.542454;9;069;0;8;8;0;0;0;0;0;854DC0DE08706101
1689951606.542455;9;06B;0;5;5;0;0;0;0;0;D970400900
1689951606.542700;9;005;0;8;8;0;0;0;0;0;66AEAE0666AEAE06
1689951606.543450;9;06F;0;8;8;0;0;0;0;0;E99BAF4900021080
1689951606.744450;9;065;0;1;1;0;0;0;0;0;64
1689951606.744451;9;066;0;6;6;0;0;0;0;0;03C740591A1A
1689951606.744452;9;067;0;8;8;0;0;0;0;0;9D9962F036F66E05
1689951606.744453;9;068;0;4;4;0;0;0;0;0;BF120A00
1689951606.744454;9;069;0;8;8;0;0;0;0;0;834DC0DE08886101
1689951606.744455;9;06B;0;5;5;0;0;0;0;0;256F400900
1689951606.744600;9;06F;0;8;8;0;0;0;0;0;E9AB8F4900021080
1689951606.944450;9;065;0;1;1;0;0;0;0;0;64
1689951606.944451;9;066;0;6;6;0;0;0;0;0;038F41591A1A
1689951606.944452;9;067;0;8;8;0;0;0;0;0;BF99627033F66E05
1689951606.944600;9;005;0;8;8;0;0;0;0;0;66AEAE0666AEAE06
1689951606.944800;9;005;0;8;8;0;0;0;0;0;66AEAE0666AEAE06
1689951606.944801;9;068;0;4;4;0;0;0;0;0;BF120A00
1689951606.944802;9;069;0;8;8;0;0;0;0;0;814DC0DE08A06101
1689951606.944803;9;06B;0;5;5;0;0;0;0;0;6F6D200900
1689951606.945500;9;06A;0;3;3;0;0;0;0;0;2B4500
1689951606.945550;9;06F;0;8;8;0;0;0;0;0;E99B8F4900021080
1689951607.144450;9;065;0;1;1;0;0;0;0;0;64
1689951607.144451;9;066;0;6;6;0;0;0;0;0;035742591A1A
1689951607.144452;9;067;0;8;8;0;0;0;0;0;E199621030F66E05
1689951607.144453;9;068;0;4;4;0;0;0;0;0;BD120A00
1689951607.144454;9;069;0;8;8;0;0;0;0;0;7D4D80DE08B86101
1689951607.144455;9;06B;0;5;5;0;0;0;0;0;B16B200900
1689951607.144700;9;005;0;8;8;0;0;0;0;0;67AEAE0666AEAE06
1689951607.145450;9;06F;0;8;8;0;0;0;0;0;E99BCF4900021080
1689951607.344400;9;065;0;1;1;0;0;0;0;0;5C
1689951607.344401;9;066;0;6;6;0;0;0;0;0;031F43591A1A
1689951607.344402;9;067;0;8;8;0;0;0;0;0;019A62B02CF66E05
1689951607.344403;9;068;0;4;4;0;0;0;0;0;BB120A00
1689951607.344404;9;069;0;8;8;0;0;0;0;0;794DC0DE08C86101
1689951607.344405;9;06B;0;5;5;0;0;0;0;0;EF69200900
1689951607.344550;9;06F;0;8;8;0;0;0;0;0;E993AF4900021080
1689951607.544400;9;065;0;1;1;0;0;0;0;0;5C
1689951607.544401;9;066;0;6;6;0;0;0;0;0;03E743591A1A
1689951607.544402;9;067;0;8;8;0;0;0;0;0;239A627029F66E05
1689951607.544550;9;005;0;8;8;0;0;0;0;0;67AEAE0667AEAE06
1689951607.544750;9;005;0;8;8;0;0;0;0;0;67AEAE0667AEAE06
1689951607.544751;9;068;0;4;4;0;0;0;0;0;BB120A00
1689951607.544752;9;069;0;8;8;0;0;0;0;0;714D40DF08D86101
1689951607.544753;9;06B;0;5;5;0;0;0;0;0;2F68200900
1689951607.545450;9;06F;0;8;8;0;0;0;0;0;E98B0F4A00021080
1689951607.744450;9;065;0;1;1;0;0;0;0;0;64
1689951607.744451;9;066;0;6;6;0;0;0;0;0;03AF44591A1A
1689951607.744452;9;067;0;8;8;0;0;0;0;0;439A625026F66E05
1689951607.744453;9;068;0;4;4;0;0;0;0;0;BB120A00
1689951607.744454;9;069;0;8;8;0;0;0;0;0;6B4D40DF08E86101
1689951607.744455;9;06B;0;5;5;0;0;0;0;0;5766200900
1689951607.744550;9;06F;0;8;8;0;0;0;0;0;E78BEF4900021080
1689951607.744750;9;005;0;8;8;0;0;0;0;0;67AEAE0667AEAE06
1689951607.831400;1;7E4;0;8;8;0;0;0;0;0;03220101AAAAAAAA
1689951607.841050;1;7EC;0;8;8;0;0;0;0;0;103E620101EFFBE7
1689951607.861400;1;7E4;0;8;8;0;0;0;0;0;3000000000000000
1689951607.871050;1;7EC;0;8;8;0;0;0;0;0;21EF7B0000000000
1689951607.881000;1;7EC;0;8;8;0;0;0;0;0;22FE371CEA161314
1689951607.891400;1;7EC;0;8;8;0;0;0;0;0;2316131513003DC0
1689951607.901050;1;7EC;0;8;8;0;0;0;0;0;2431C0A800008100
